timestamp_local,raw_acc_x,raw_acc_y,raw_acc_z,g_acc_x,g_acc_y,g_acc_z,raw_gx,raw_gy,raw_gz,filt_gx,filt_gy,filt_gz,temp,roll,pitch,yaw,q0,q1,q2,q3,vx,vy,vz,vx_filt,vy_filt,vz_filt,px,py,pz,stationary
2025-05-30 17:43:42.787,0.079,-0.005,9.858,0.023,0.015,0.028,-0.0256,0.0043,0.0107,-0.0198,0.003,0.0095,35,0.2,-1.02,-0.31,0.9983,0.0018,-0.0089,-0.0027,-0.001,-0.071,0.521,0.003,-0.067,0.502,-0.249,-0.956,8.997,0
2025-05-30 17:43:42.841,0.059,-0.013,9.855,-0.066,-0.077,0.027,-0.0128,-0.0767,-0.0767,-0.0136,-0.0672,-0.0683,35,0.7,-1.42,-0.52,0.9982,0.0061,-0.0124,-0.0045,-0.002,-0.072,0.522,0.003,-0.067,0.502,-0.249,-0.96,9.022,0
2025-05-30 17:43:42.897,0.084,-0.004,9.855,0.007,-0.021,0.025,0.0852,0.0,-0.0298,0.0752,-0.0051,-0.0339,35,0.43,-1.14,-0.6,0.9982,0.0037,-0.01,-0.0052,-0.004,-0.075,0.522,0.003,-0.067,0.503,-0.248,-0.963,9.047,0
2025-05-30 17:43:42.949,0.063,-0.005,9.867,0.041,0.062,0.037,-0.0128,0.0064,0.0831,-0.0041,0.0068,0.0712,35,-0.07,-0.81,-0.39,0.9983,-0.0006,-0.0071,-0.0034,-0.003,-0.074,0.523,0.003,-0.067,0.504,-0.248,-0.966,9.072,0
2025-05-30 17:43:43.006,0.07,-0.009,9.872,0.002,-0.025,0.043,0.0192,0.0341,0.0149,0.0167,0.0329,0.0204,35,0.42,-1.08,-0.34,0.9983,0.0036,-0.0095,-0.003,-0.002,-0.073,0.525,0.003,-0.068,0.504,-0.248,-0.97,9.097,0
2025-05-30 17:43:43.058,0.065,-0.005,9.849,0.043,0.042,0.019,0.0746,0.0703,0.0511,0.0687,0.0681,0.0479,35,0.04,-0.81,-0.19,0.9983,0.0004,-0.0071,-0.0017,-0.0,-0.072,0.526,0.003,-0.068,0.505,-0.248,-0.973,9.123,0
2025-05-30 17:43:43.115,0.079,0.0,9.838,0.011,-0.038,0.009,0.049,0.0575,0.1662,0.0509,0.0602,0.1542,35,0.54,-1.08,0.24,0.9983,0.0048,-0.0094,0.0021,0.001,-0.072,0.525,0.003,-0.068,0.506,-0.248,-0.976,9.148,0
2025-05-30 17:43:43.166,0.075,-0.004,9.871,-0.013,0.021,0.042,0.0724,-0.0149,-0.0021,0.0702,-0.0058,0.0133,35,0.18,-1.2,0.29,0.9983,0.0016,-0.0105,0.0025,0.001,-0.072,0.525,0.003,-0.068,0.506,-0.248,-0.98,9.173,0
2025-05-30 17:43:43.220,0.07,-0.002,9.851,0.052,-0.036,0.021,-0.049,0.0192,-0.0277,-0.0372,0.0182,-0.0238,35,0.52,-0.79,0.21,0.9983,0.0046,-0.0069,0.0019,0.002,-0.073,0.527,0.002,-0.068,0.507,-0.248,-0.983,9.198,0
2025-05-30 17:43:43.274,0.066,-0.027,9.833,-0.022,0.047,0.004,-0.0682,-0.0256,-0.0213,-0.0652,-0.0196,-0.0217,35,-0.11,-1.2,0.16,0.9983,-0.0009,-0.0105,0.0014,0.003,-0.072,0.527,0.002,-0.068,0.507,-0.247,-0.987,9.224,0
2025-05-30 17:43:43.328,0.088,-0.004,9.855,0.042,-0.034,0.025,0.0234,0.0959,0.0724,0.0145,0.0859,0.0628,35,0.5,-0.96,0.33,0.9983,0.0044,-0.0083,0.0029,0.003,-0.072,0.527,0.003,-0.068,0.508,-0.247,-0.99,9.249,0
2025-05-30 17:43:43.380,0.068,-0.005,9.847,-0.031,0.06,0.018,-0.032,-0.0149,-0.0064,-0.0274,-0.0033,0.0003,35,-0.06,-1.27,0.34,0.9982,-0.0005,-0.0111,0.0029,0.003,-0.071,0.527,0.003,-0.069,0.509,-0.247,-0.993,9.275,0
2025-05-30 17:43:43.437,0.083,-0.014,9.856,-0.027,-0.025,0.028,-0.0362,-0.0937,-0.0511,-0.0355,-0.0831,-0.0462,35,0.38,-1.33,0.19,0.9982,0.0034,-0.0116,0.0017,0.002,-0.07,0.527,0.003,-0.069,0.509,-0.247,-0.997,9.3,0
2025-05-30 17:43:43.490,0.074,0.0,9.851,0.052,0.049,0.021,-0.0703,-0.0064,0.0085,-0.0669,-0.0125,0.0029,35,0.03,-0.81,0.2,0.9983,0.0003,-0.0071,0.0018,0.003,-0.07,0.528,0.003,-0.069,0.51,-0.247,-1.0,9.326,0
2025-05-30 17:43:43.544,0.077,-0.031,9.867,-0.041,0.026,0.039,-0.0788,-0.0085,0.0447,-0.0778,-0.0074,0.0404,35,-0.01,-1.38,0.32,0.9982,-0.0,-0.012,0.0028,0.003,-0.068,0.529,0.003,-0.069,0.51,-0.247,-1.004,9.351,0
2025-05-30 17:43:43.598,0.065,-0.02,9.853,0.075,-0.069,0.023,0.1236,0.1087,0.0682,0.1033,0.0986,0.0652,35,0.61,-0.62,0.5,0.9983,0.0054,-0.0054,0.0044,0.004,-0.069,0.53,0.003,-0.069,0.511,-0.247,-1.007,9.377,0
2025-05-30 17:43:43.652,0.09,-0.025,9.847,0.018,-0.013,0.018,-0.017,-0.0192,0.1172,-0.0051,-0.0058,0.1118,35,0.25,-1.1,0.82,0.9982,0.0023,-0.0096,0.0072,0.006,-0.07,0.53,0.003,-0.069,0.511,-0.247,-1.011,9.402,0
2025-05-30 17:43:43.706,0.081,0.009,9.844,-0.035,-0.06,0.016,-0.017,-0.0085,-0.0043,-0.016,-0.0067,0.0072,35,0.72,-1.36,0.83,0.9982,0.0064,-0.0119,0.0074,0.005,-0.072,0.529,0.003,-0.069,0.512,-0.246,-1.014,9.428,0
2025-05-30 17:43:43.759,0.079,-0.007,9.874,-0.004,-0.026,0.045,0.0874,-0.0256,-0.0724,0.0769,-0.0221,-0.0647,35,0.43,-1.17,0.66,0.9982,0.0038,-0.0102,0.0058,0.004,-0.074,0.53,0.003,-0.069,0.513,-0.246,-1.018,9.453,0
2025-05-30 17:43:43.812,0.066,-0.013,9.824,-0.005,0.074,-0.005,-0.049,-0.0746,0.0511,-0.0365,-0.0678,0.0394,35,-0.18,-1.1,0.78,0.9982,-0.0015,-0.0097,0.0068,0.004,-0.073,0.53,0.003,-0.069,0.513,-0.246,-1.021,9.479,0
2025-05-30 17:43:43.867,0.079,0.002,9.838,-0.016,-0.056,0.01,0.1108,-0.0277,0.0298,0.0959,-0.0301,0.0306,35,0.66,-1.24,0.86,0.9982,0.0059,-0.0108,0.0075,0.004,-0.072,0.53,0.003,-0.069,0.514,-0.246,-1.024,9.505,0
2025-05-30 17:43:43.922,0.081,-0.014,9.844,-0.021,0.025,0.015,-0.0149,-0.0554,-0.081,-0.0039,-0.0513,-0.07,35,0.09,-1.28,0.67,0.9982,0.0009,-0.0112,0.0058,0.003,-0.073,0.529,0.003,-0.069,0.514,-0.246,-1.028,9.531,0
2025-05-30 17:43:43.975,0.086,-0.05,9.856,0.064,0.07,0.026,-0.0533,0.0043,0.0085,-0.0484,0.0003,0.0005,35,-0.38,-0.81,0.67,0.9983,-0.0033,-0.0071,0.0059,0.004,-0.07,0.529,0.003,-0.069,0.515,-0.246,-1.031,9.556,0
2025-05-30 17:43:44.030,0.081,0.011,9.851,0.047,0.042,0.021,0.0064,0.0618,0.0554,0.0008,0.0572,0.0497,35,0.14,-0.89,0.81,0.9983,0.0013,-0.0077,0.0071,0.007,-0.067,0.53,0.003,-0.069,0.515,-0.246,-1.035,9.582,0
2025-05-30 17:43:44.083,0.079,-0.013,9.847,-0.081,-0.045,0.02,0.0618,-0.0874,0.0447,0.0556,-0.0713,0.045,35,0.51,-1.62,0.93,0.9982,0.0046,-0.0141,0.0082,0.006,-0.067,0.53,0.003,-0.069,0.516,-0.245,-1.038,9.608,0
2025-05-30 17:43:44.139,0.086,-0.005,9.855,-0.005,-0.041,0.026,0.1023,-0.0362,0.0,0.0975,-0.0382,0.0043,35,0.53,-1.22,0.95,0.9982,0.0047,-0.0106,0.0083,0.004,-0.069,0.531,0.003,-0.069,0.516,-0.245,-1.042,9.634,0
2025-05-30 17:43:44.190,0.09,-0.009,9.856,0.047,-0.002,0.026,0.115,0.1065,0.0,0.1132,0.0936,0.0002,35,0.28,-0.93,0.96,0.9982,0.0025,-0.0081,0.0084,0.005,-0.07,0.532,0.003,-0.069,0.516,-0.245,-1.045,9.659,0
2025-05-30 17:43:44.247,0.081,-0.011,9.871,-0.042,-0.009,0.043,0.0192,0.0256,-0.0597,0.0285,0.0339,-0.0539,35,0.31,-1.4,0.81,0.9982,0.0028,-0.0123,0.0071,0.006,-0.07,0.533,0.003,-0.069,0.517,-0.245,-1.049,9.685,0
2025-05-30 17:43:44.302,0.077,-0.013,9.833,0.06,-0.002,0.003,0.0256,0.017,-0.081,0.0257,0.0203,-0.0784,35,0.26,-0.79,0.59,0.9983,0.0023,-0.0069,0.0052,0.006,-0.07,0.534,0.003,-0.069,0.518,-0.245,-1.052,9.711,0
2025-05-30 17:43:44.356,0.079,0.005,9.86,-0.079,0.011,0.033,-0.0469,-0.1087,0.0107,-0.0397,-0.0942,0.0016,35,0.29,-1.61,0.59,0.9982,0.0026,-0.0141,0.0052,0.005,-0.07,0.534,0.003,-0.069,0.518,-0.245,-1.056,9.737,0
2025-05-30 17:43:44.407,0.092,0.013,9.864,0.017,0.038,0.034,-0.098,-0.017,0.0149,-0.0923,-0.0232,0.0134,35,0.18,-1.12,0.62,0.9982,0.0016,-0.0098,0.0055,0.004,-0.069,0.535,0.003,-0.069,0.519,-0.244,-1.059,9.763,0
2025-05-30 17:43:44.461,0.045,-0.023,9.844,0.051,0.01,0.013,-0.0234,-0.0362,-0.0724,-0.0304,-0.0333,-0.064,35,0.13,-0.65,0.44,0.9983,0.0011,-0.0057,0.0038,0.005,-0.068,0.535,0.003,-0.069,0.519,-0.244,-1.062,9.789,0
2025-05-30 17:43:44.521,0.061,-0.013,9.858,-0.031,0.037,0.029,-0.1001,-0.0085,-0.017,-0.0933,-0.0094,-0.0219,35,0.03,-1.22,0.37,0.9982,0.0003,-0.0107,0.0033,0.005,-0.067,0.536,0.004,-0.069,0.52,-0.244,-1.066,9.815,0
2025-05-30 17:43:44.574,0.093,0.002,9.88,0.033,-0.027,0.05,-0.0362,0.0746,-0.1278,-0.042,0.0677,-0.1174,35,0.49,-1.04,0.03,0.9983,0.0043,-0.0091,0.0003,0.005,-0.067,0.537,0.004,-0.069,0.52,-0.244,-1.069,9.841,0
2025-05-30 17:43:44.627,0.068,0.0,9.851,-0.018,0.057,0.022,0.0277,-0.0085,0.115,0.0206,0.0007,0.0916,35,-0.01,-1.19,0.3,0.9983,-0.0,-0.0104,0.0026,0.006,-0.066,0.538,0.004,-0.069,0.521,-0.244,-1.073,9.867,0
2025-05-30 17:43:44.681,0.079,-0.014,9.853,0.074,-0.047,0.023,-0.0192,0.147,-0.0554,-0.0153,0.1339,-0.0409,35,0.51,-0.71,0.17,0.9983,0.0045,-0.0062,0.0015,0.008,-0.066,0.539,0.004,-0.069,0.521,-0.244,-1.076,9.893,0
2025-05-30 17:43:44.735,0.088,-0.016,9.838,-0.012,-0.036,0.01,0.0831,-0.0426,-0.0405,0.0731,-0.0234,-0.0407,35,0.44,-1.27,0.06,0.9982,0.0038,-0.0111,0.0006,0.01,-0.068,0.539,0.004,-0.069,0.522,-0.243,-1.08,9.919,0
2025-05-30 17:43:44.791,0.093,0.011,9.837,0.061,0.047,0.006,0.0447,0.0234,0.0426,0.0475,0.0203,0.0341,35,0.11,-0.88,0.17,0.9983,0.001,-0.0077,0.0015,0.011,-0.067,0.538,0.004,-0.069,0.522,-0.243,-1.083,9.945,0
2025-05-30 17:43:44.845,0.081,0.004,9.856,-0.035,-0.059,0.029,0.0788,-0.0213,0.0,0.0756,-0.0156,0.0032,35,0.69,-1.36,0.17,0.9982,0.006,-0.0119,0.0016,0.012,-0.068,0.538,0.004,-0.069,0.523,-0.243,-1.087,9.971,0
2025-05-30 17:43:44.898,0.066,-0.007,9.835,0.016,-0.022,0.005,0.066,0.0213,0.0149,0.0669,0.0192,0.0136,35,0.41,-0.98,0.22,0.9983,0.0036,-0.0086,0.0019,0.011,-0.07,0.539,0.005,-0.069,0.523,-0.243,-1.09,9.997,0
2025-05-30 17:43:44.953,0.093,-0.027,9.829,-0.038,-0.007,0.001,0.0682,-0.0277,0.0298,0.0679,-0.0214,0.028,35,0.21,-1.45,0.31,0.9982,0.0019,-0.0127,0.0027,0.01,-0.07,0.538,0.005,-0.069,0.524,-0.242,-1.094,10.024,0
2025-05-30 17:43:45.006,0.099,-0.014,9.846,0.067,0.012,0.015,-0.0597,0.0085,-0.0469,-0.047,0.0071,-0.0396,35,0.17,-0.87,0.19,0.9983,0.0015,-0.0076,0.0017,0.011,-0.07,0.538,0.005,-0.069,0.524,-0.242,-1.097,10.05,0
2025-05-30 17:43:45.061,0.059,0.004,9.864,-0.069,-0.03,0.036,-0.0213,-0.0703,-0.017,-0.024,-0.061,-0.0195,35,0.52,-1.43,0.13,0.9982,0.0046,-0.0125,0.0012,0.011,-0.071,0.538,0.005,-0.069,0.525,-0.242,-1.1,10.076,0
2025-05-30 17:43:45.115,0.072,0.007,9.853,0.032,0.014,0.023,0.0043,0.0043,-0.0618,0.0013,-0.0007,-0.0577,35,0.28,-0.92,-0.03,0.9983,0.0025,-0.008,-0.0003,0.01,-0.071,0.539,0.005,-0.069,0.525,-0.242,-1.104,10.102,0
2025-05-30 17:43:45.170,0.066,-0.007,9.842,-0.072,0.03,0.014,-0.0682,-0.0043,0.0383,-0.0613,-0.0023,0.0286,35,0.1,-1.5,0.05,0.9982,0.0009,-0.0131,0.0004,0.009,-0.071,0.539,0.005,-0.069,0.525,-0.241,-1.107,10.129,0
2025-05-30 17:43:45.224,0.075,-0.009,9.84,0.011,0.005,0.011,-0.0298,-0.0341,0.1001,-0.0331,-0.0293,0.0928,35,0.24,-1.06,0.31,0.9983,0.0021,-0.0093,0.0027,0.007,-0.07,0.538,0.005,-0.069,0.526,-0.241,-1.111,10.155,0
2025-05-30 17:43:45.276,0.07,-0.018,9.865,-0.124,0.035,0.039,0.0383,-0.1087,-0.0064,0.0311,-0.0992,0.0033,35,0.01,-1.82,0.32,0.9982,0.0001,-0.0159,0.0028,0.004,-0.069,0.539,0.005,-0.069,0.526,-0.241,-1.114,10.181,0
2025-05-30 17:43:45.332,0.075,-0.005,9.855,-0.027,0.004,0.026,0.0107,0.0128,-0.0703,0.0126,0.0032,-0.0631,35,0.27,-1.28,0.14,0.9982,0.0023,-0.0112,0.0012,0.0,-0.068,0.54,0.005,-0.069,0.527,-0.241,-1.118,10.208,0
2025-05-30 17:43:45.385,0.09,-0.018,9.86,0.073,0.031,0.03,0.0362,0.0085,0.049,0.0337,0.0096,0.0376,35,0.04,-0.78,0.25,0.9983,0.0004,-0.0068,0.0022,0.001,-0.067,0.541,0.005,-0.069,0.527,-0.24,-1.121,10.234,0
2025-05-30 17:43:45.440,0.068,-0.027,9.838,-0.047,-0.026,0.01,0.017,-0.0213,-0.1854,0.0186,-0.0167,-0.1632,35,0.32,-1.36,-0.22,0.9982,0.0028,-0.0119,-0.0019,0.002,-0.067,0.541,0.005,-0.069,0.528,-0.24,-1.125,10.26,0
2025-05-30 17:43:45.493,0.074,-0.004,9.887,0.048,-0.023,0.057,0.0597,-0.0192,-0.0511,0.0554,-0.0174,-0.0625,35,0.44,-0.84,-0.4,0.9983,0.0038,-0.0073,-0.0034,0.002,-0.068,0.542,0.005,-0.069,0.528,-0.24,-1.128,10.287,0
2025-05-30 17:43:45.546,0.086,-0.022,9.864,-0.011,0.029,0.035,-0.0405,0.0213,-0.0213,-0.031,0.019,-0.0256,35,0.03,-1.25,-0.46,0.9982,0.0002,-0.011,-0.004,0.003,-0.068,0.543,0.005,-0.069,0.528,-0.24,-1.131,10.313,0
2025-05-30 17:43:45.601,0.079,-0.022,9.847,0.008,-0.033,0.018,-0.0469,-0.0618,-0.0959,-0.0454,-0.0521,-0.089,35,0.39,-1.1,-0.73,0.9982,0.0034,-0.0096,-0.0063,0.003,-0.068,0.544,0.005,-0.069,0.529,-0.239,-1.135,10.34,0
2025-05-30 17:43:45.656,0.072,-0.005,9.849,-0.05,0.088,0.021,-0.0107,-0.0959,0.0362,-0.0142,-0.0899,0.0235,35,-0.22,-1.4,-0.65,0.9982,-0.002,-0.0122,-0.0057,0.002,-0.066,0.544,0.005,-0.069,0.529,-0.239,-1.138,10.366,0
2025-05-30 17:43:45.707,0.063,-0.007,9.856,-0.03,0.021,0.027,-0.032,-0.0511,0.1044,-0.0303,-0.0534,0.0961,35,0.16,-1.23,-0.39,0.9982,0.0013,-0.0107,-0.0034,0.0,-0.064,0.544,0.005,-0.069,0.53,-0.239,-1.142,10.393,0
2025-05-30 17:43:45.761,0.074,-0.009,9.86,0.039,-0.03,0.03,-0.0447,-0.0192,-0.081,-0.0434,-0.021,-0.0634,35,0.45,-0.89,-0.57,0.9983,0.0039,-0.0078,-0.005,0.0,-0.064,0.545,0.004,-0.068,0.53,-0.239,-1.145,10.419,0
2025-05-30 17:43:45.816,0.095,-0.018,9.867,-0.005,0.036,0.038,-0.0469,0.0383,-0.0703,-0.0466,0.034,-0.0698,35,0.01,-1.27,-0.77,0.9982,-0.0,-0.0111,-0.0067,0.001,-0.064,0.546,0.004,-0.068,0.531,-0.238,-1.149,10.446,0
2025-05-30 17:43:45.872,0.057,-0.029,9.853,0.044,-0.015,0.022,-0.017,0.0,-0.017,-0.0201,0.005,-0.0225,35,0.24,-0.77,-0.84,0.9983,0.0021,-0.0067,-0.0073,0.002,-0.063,0.547,0.004,-0.068,0.531,-0.238,-1.152,10.472,0
2025-05-30 17:43:45.926,0.05,-0.02,9.858,-0.054,-0.039,0.03,0.1129,0.0107,-0.0128,0.0995,0.0117,-0.0139,35,0.43,-1.29,-0.88,0.9982,0.0037,-0.0113,-0.0076,0.002,-0.063,0.548,0.004,-0.068,0.532,-0.238,-1.155,10.499,0
2025-05-30 17:43:45.978,0.102,0.005,9.856,0.025,0.045,0.027,0.0788,0.032,0.0597,0.0808,0.0315,0.0521,35,0.09,-1.14,-0.71,0.9982,0.0008,-0.0099,-0.0062,0.001,-0.063,0.549,0.004,-0.068,0.532,-0.238,-1.159,10.525,0
2025-05-30 17:43:46.035,0.106,-0.002,9.862,-0.011,-0.086,0.034,0.0959,0.0383,-0.0447,0.0943,0.0392,-0.0352,35,0.82,-1.37,-0.83,0.9982,0.0071,-0.012,-0.0071,0.002,-0.064,0.55,0.004,-0.068,0.533,-0.238,-1.162,10.552,0
2025-05-30 17:43:46.086,0.079,-0.005,9.849,0.012,0.039,0.02,-0.098,0.0213,0.0107,-0.0789,0.0247,0.0059,35,0.07,-1.08,-0.8,0.9982,0.0005,-0.0094,-0.007,0.002,-0.065,0.55,0.004,-0.068,0.534,-0.237,-1.166,10.579,0
2025-05-30 17:43:46.141,0.074,-0.029,9.853,-0.026,-0.094,0.025,0.0533,0.0107,-0.032,0.0399,0.0136,-0.0284,35,0.71,-1.27,-0.89,0.9982,0.0061,-0.0111,-0.0077,0.001,-0.067,0.55,0.004,-0.068,0.534,-0.237,-1.169,10.605,0
2025-05-30 17:43:46.195,0.057,-0.025,9.867,0.009,-0.003,0.037,-0.0021,0.0192,-0.0256,0.002,0.0202,-0.026,35,0.19,-0.97,-0.95,0.9982,0.0016,-0.0085,-0.0083,0.001,-0.069,0.551,0.004,-0.068,0.535,-0.237,-1.172,10.632,0
2025-05-30 17:43:46.249,0.09,-0.02,9.838,-0.107,0.028,0.012,-0.0703,-0.1193,0.0128,-0.0632,-0.1038,0.0087,35,0.04,-1.84,-0.93,0.9982,0.0003,-0.0161,-0.0081,-0.002,-0.068,0.552,0.004,-0.068,0.535,-0.237,-1.176,10.659,0
2025-05-30 17:43:46.305,0.075,-0.014,9.849,-0.049,0.01,0.021,0.0,-0.0405,-0.0192,-0.0064,-0.0452,-0.0166,35,0.18,-1.41,-0.98,0.9982,0.0015,-0.0124,-0.0085,-0.006,-0.067,0.552,0.003,-0.068,0.536,-0.237,-1.179,10.686,0
2025-05-30 17:43:46.357,0.084,0.004,9.853,0.017,-0.028,0.024,0.0,-0.049,-0.0724,-0.0008,-0.0471,-0.067,35,0.51,-1.08,-1.18,0.9982,0.0044,-0.0095,-0.0103,-0.007,-0.068,0.552,0.003,-0.068,0.536,-0.236,-1.183,10.713,0
2025-05-30 17:43:46.410,0.072,-0.013,9.84,-0.006,0.037,0.011,0.0341,0.0043,-0.0362,0.0305,0.0007,-0.0395,35,0.03,-1.14,-1.28,0.9982,0.0002,-0.01,-0.0112,-0.007,-0.068,0.552,0.003,-0.068,0.537,-0.236,-1.186,10.739,0
2025-05-30 17:43:46.465,0.074,-0.025,9.851,-0.006,-0.099,0.022,0.0597,-0.0383,0.032,0.0566,-0.0329,0.0246,35,0.76,-1.15,-1.22,0.9982,0.0065,-0.0102,-0.0106,-0.007,-0.069,0.552,0.002,-0.068,0.537,-0.236,-1.189,10.766,0
2025-05-30 17:43:46.525,0.075,0.0,9.871,-0.005,-0.001,0.042,0.049,-0.0128,-0.0043,0.0497,-0.0132,-0.0016,35,0.33,-1.16,-1.21,0.9982,0.0028,-0.0101,-0.0106,-0.007,-0.072,0.553,0.002,-0.068,0.538,-0.236,-1.193,10.793,0
2025-05-30 17:43:46.577,0.095,-0.018,9.849,-0.011,0.059,0.02,-0.0107,0.081,-0.017,-0.0047,0.0731,-0.0157,35,-0.13,-1.3,-1.25,0.9982,-0.0013,-0.0114,-0.0109,-0.007,-0.07,0.554,0.002,-0.068,0.538,-0.236,-1.196,10.82,0
2025-05-30 17:43:46.631,0.066,0.023,9.86,0.007,-0.007,0.031,0.0383,0.0149,-0.017,0.0339,0.0223,-0.0171,35,0.5,-1.03,-1.31,0.9982,0.0043,-0.0091,-0.0114,-0.007,-0.069,0.555,0.002,-0.068,0.539,-0.236,-1.2,10.847,0
2025-05-30 17:43:46.687,0.093,-0.018,9.858,-0.073,0.033,0.031,-0.0085,-0.1193,-0.032,-0.0044,-0.1036,-0.0307,35,0.02,-1.66,-1.39,0.9981,0.0,-0.0145,-0.0121,-0.009,-0.068,0.556,0.001,-0.068,0.539,-0.236,-1.203,10.874,0
2025-05-30 17:43:46.740,0.088,0.002,9.86,0.006,0.009,0.031,-0.0256,0.017,-0.0639,-0.0236,0.0065,-0.0608,35,0.28,-1.16,-1.57,0.9982,0.0023,-0.0102,-0.0137,-0.011,-0.067,0.557,0.001,-0.068,0.54,-0.236,-1.206,10.901,0
2025-05-30 17:43:46.794,0.092,0.009,9.864,-0.038,-0.066,0.036,0.0,0.0043,0.0277,-0.0025,0.0061,0.0187,35,0.76,-1.44,-1.53,0.9981,0.0065,-0.0127,-0.0133,-0.012,-0.068,0.558,0.001,-0.068,0.54,-0.236,-1.21,10.928,0
2025-05-30 17:43:46.847,0.086,-0.022,9.847,0.01,-0.013,0.018,0.0107,0.0277,-0.0639,0.0092,0.0271,-0.0558,35,0.27,-1.13,-1.67,0.9982,0.0022,-0.0099,-0.0146,-0.013,-0.07,0.559,0.0,-0.068,0.541,-0.236,-1.213,10.955,0
2025-05-30 17:43:46.903,0.07,-0.007,9.849,0.087,-0.05,0.019,0.049,-0.0043,-0.0234,0.0449,0.0004,-0.0269,35,0.57,-0.59,-1.75,0.9982,0.0049,-0.0052,-0.0153,-0.01,-0.071,0.558,-0.0,-0.068,0.541,-0.236,-1.217,10.982,0
2025-05-30 17:43:46.957,0.083,-0.013,9.849,0.045,-0.014,0.019,0.0085,0.0682,0.0043,0.012,0.063,0.001,35,0.33,-0.91,-1.74,0.9982,0.0028,-0.008,-0.0152,-0.007,-0.072,0.557,-0.0,-0.068,0.542,-0.236,-1.22,11.009,0
2025-05-30 17:43:47.008,0.108,-0.011,9.829,-0.034,0.008,0.002,-0.0107,-0.0256,-0.0341,-0.0085,-0.0151,-0.0308,35,0.21,-1.51,-1.83,0.9981,0.0017,-0.0133,-0.016,-0.007,-0.072,0.557,-0.001,-0.068,0.542,-0.236,-1.223,11.036,0
2025-05-30 17:43:47.064,0.075,-0.018,9.838,0.066,-0.011,0.008,0.0256,0.0788,0.0597,0.022,0.071,0.0504,35,0.28,-0.74,-1.69,0.9982,0.0024,-0.0065,-0.0147,-0.006,-0.072,0.556,-0.001,-0.069,0.543,-0.236,-1.227,11.063,0
2025-05-30 17:43:47.117,0.09,-0.023,9.856,0.007,0.003,0.027,-0.0021,0.0405,0.0128,0.0002,0.0451,0.0164,35,0.17,-1.17,-1.64,0.9982,0.0013,-0.0103,-0.0143,-0.004,-0.072,0.556,-0.001,-0.069,0.543,-0.236,-1.23,11.091,0
2025-05-30 17:43:47.172,0.093,-0.02,9.86,-0.099,-0.012,0.034,-0.0831,-0.0703,-0.1534,-0.0749,-0.0572,-0.1366,35,0.27,-1.81,-2.03,0.998,0.0021,-0.0159,-0.0177,-0.007,-0.072,0.557,-0.001,-0.069,0.544,-0.236,-1.234,11.118,0
2025-05-30 17:43:47.226,0.077,-0.027,9.855,-0.029,-0.018,0.026,0.0405,-0.0192,-0.066,0.0288,-0.0214,-0.0733,35,0.27,-1.31,-2.24,0.9981,0.0021,-0.0115,-0.0196,-0.01,-0.072,0.558,-0.001,-0.069,0.544,-0.236,-1.237,11.145,0
2025-05-30 17:43:47.279,0.074,-0.022,9.858,0.053,0.053,0.028,-0.0703,-0.0107,0.0831,-0.0605,-0.0102,0.0673,35,-0.11,-0.81,-2.05,0.9981,-0.0011,-0.007,-0.0179,-0.009,-0.071,0.559,-0.001,-0.069,0.545,-0.236,-1.241,11.172,0
2025-05-30 17:43:47.334,0.092,-0.011,9.851,0.027,-0.021,0.022,0.0511,0.0639,-0.0043,0.0399,0.0581,0.0027,35,0.38,-1.07,-2.04,0.9981,0.0032,-0.0094,-0.0178,-0.007,-0.07,0.56,-0.002,-0.069,0.545,-0.236,-1.244,11.199,0
2025-05-30 17:43:47.389,0.074,-0.011,9.847,0.0,0.054,0.018,0.032,0.0597,0.0447,0.0326,0.0611,0.0403,35,-0.05,-1.12,-1.92,0.9981,-0.0006,-0.0097,-0.0168,-0.007,-0.069,0.56,-0.002,-0.069,0.546,-0.236,-1.247,11.227,0
2025-05-30 17:43:47.440,0.054,-0.011,9.844,0.046,-0.057,0.014,0.0405,0.066,0.1129,0.0396,0.0671,0.1055,35,0.59,-0.73,-1.63,0.9982,0.0051,-0.0065,-0.0142,-0.006,-0.069,0.559,-0.002,-0.069,0.546,-0.236,-1.251,11.254,0
2025-05-30 17:43:47.496,0.063,-0.005,9.865,-0.006,0.016,0.036,-0.0064,0.0149,0.0149,-0.0019,0.0217,0.0238,35,0.2,-1.09,-1.55,0.9982,0.0016,-0.0095,-0.0135,-0.004,-0.07,0.56,-0.002,-0.069,0.546,-0.236,-1.254,11.281,0
2025-05-30 17:43:47.551,0.054,-0.023,9.864,0.085,-0.018,0.033,0.0618,0.0021,-0.0192,0.0553,0.0057,-0.0151,35,0.29,-0.5,-1.59,0.9982,0.0025,-0.0044,-0.0139,-0.002,-0.07,0.561,-0.002,-0.069,0.547,-0.237,-1.258,11.309,0
2025-05-30 17:43:47.603,0.066,-0.025,9.855,-0.014,0.039,0.025,-0.0959,-0.0383,-0.0703,-0.0809,-0.0324,-0.065,35,-0.05,-1.15,-1.77,0.9981,-0.0006,-0.0101,-0.0155,-0.0,-0.069,0.562,-0.002,-0.069,0.547,-0.237,-1.261,11.336,0
